"TOA5","CR200Series","CR200X","No_SN","CR200X.Std.03","AHSGP_May2014B.CR2","50701","Min15"
"TIMESTAMP","RECORD","AirTC_Avg","AirTC_2_Avg","RH","RH_2","LWmV_Avg","LWmV_2_Avg","LWMDry_Tot","LWMDry_2_Tot","LWMCon_Tot","LWMCon_2_Tot","LWMWet_Tot","LWMWet_2_Tot","Rain_mm_Tot"
"TS","RN","Deg C","Deg C","%","%","mV","mV","Minutes","Minutes","Minutes","Minutes","Minutes","Minutes","mm"
"","","Avg","Avg","Smp","Smp","Avg","Avg","Tot","Tot","Tot","Tot","Tot","Tot","Tot"
"2015-03-07 14:45:00",23918,7.363001,8.190333,34.476,33.658,270.1508,268.3783,15,15,0,0,0,0,0
"2015-03-07 15:00:00",23919,7.338933,8.057866,35.224,34.669,270.6564,268.7537,15,15,0,0,0,0,0
"2015-03-07 15:15:00",23920,7.306067,8.057933,37.763,37.029,270.6605,268.8422,15,15,0,0,0,0,0
"2015-03-07 15:30:00",23921,7.6476,8.275133,39.691,39.427,270.6178,268.712,15,15,0,0,0,0,0
"2015-03-07 15:45:00",23922,8.089533,8.771667,36.802,36.094,270.629,268.7507,15,15,0,0,0,0,0
"2015-03-07 16:00:00",23923,8.389334,9.024334,35.984,35.335,270.6178,268.8474,15,15,0,0,0,0,0
"2015-03-07 16:15:00",23924,8.799733,9.548933,36.886,36.583,270.6086,268.5227,15,15,0,0,0,0,0
"2015-03-07 16:30:00",23925,8.723666,9.498067,38.507,38.399,270.803,268.7568,15,15,0,0,0,0,0
"2015-03-07 16:45:00",23926,8.502867,9.165934,41.821,41.281,271.1754,269.2126,15,15,0,0,0,0,0
"2015-03-07 17:00:00",23927,8.453334,9.1692,40.601,40.178,271.2619,269.116,15,15,0,0,0,0,0
"2015-03-07 17:15:00",23928,8.940334,9.624133,37.988,37.059,271.1805,269.0895,15,15,0,0,0,0,0
"2015-03-07 17:30:00",23929,9.050333,9.754733,38.284,37.32,271.3402,269.235,15,15,0,0,0,0,0
"2015-03-07 17:45:00",23930,9.094133,9.8944,39.289,38.298,271.3392,269.2584,15,15,0,0,0,0,0
"2015-03-07 18:00:00",23931,9.489201,10.30087,38.833,37.931,271.2619,269.236,15,15,0,0,0,0,0
"2015-03-07 18:15:00",23932,9.128734,9.881667,42.033,41.189,271.4806,269.5932,15,15,0,0,0,0,0
"2015-03-07 18:30:00",23933,8.548,9.267,43.437,42.681,271.79,269.7295,15,15,0,0,0,0,0
"2015-03-07 18:45:00",23934,8.171,8.8352,43.146,42.649,271.9171,269.9157,15,15,0,0,0,0,0
"2015-03-07 19:00:00",23935,7.845866,8.457867,44.343,44.66,272.0219,270.2301,15,15,0,0,0,0,0
"2015-03-07 19:15:00",23936,7.361133,7.910734,47.914,47.466,272.1786,270.456,15,15,0,0,0,0,0
"2015-03-07 19:30:00",23937,6.958067,7.447266,45.391,45.569,272.5551,270.4865,15,15,0,0,0,0,0
"2015-03-07 19:45:00",23938,6.643466,7.213134,49.67,49.396,272.4249,270.6198,15,15,0,0,0,0,0
"2015-03-07 20:00:00",23939,4.828467,5.452266,59.595,58.486,272.5887,270.8813,15,15,0,0,0,0,0
"2015-03-07 20:15:00",23940,4.267066,4.902133,59.52,56.183,273.0079,271.2018,15,15,0,0,0,0,0
"2015-03-07 20:30:00",23941,3.605067,4.4542,61.217,59.329,273.0486,271.2344,15,15,0,0,0,0,0
"2015-03-07 20:45:00",23942,4.789267,5.5848,56.286,54.306,273.1331,271.2883,15,15,0,0,0,0,0
"2015-03-07 21:00:00",23943,3.705867,4.544533,59.867,58.941,273.129,271.3555,15,15,0,0,0,0,0
"2015-03-07 21:15:00",23944,4.326333,4.9694,57.707,57.332,273.3009,271.4185,15,15,0,0,0,0,0
"2015-03-07 21:30:00",23945,4.411667,5.076799,57.412,56.205,273.2084,271.3647,15,15,0,0,0,0,0
"2015-03-07 21:45:00",23946,4.666933,5.2636,56.809,55.741,273.2064,271.4155,15,15,0,0,0,0,0
"2015-03-07 22:00:00",23947,4.482533,5.223933,59.111,58.093,273.191,271.3809,15,15,0,0,0,0,0
"2015-03-07 22:15:00",23948,3.649867,4.3204,62.57,61.367,273.2969,271.5457,15,15,0,0,0,0,0
"2015-03-07 22:30:00",23949,2.2836,3.036933,69.246,68.672,273.4047,271.6475,15,15,0,0,0,0,0
"2015-03-07 22:45:00",23950,2.9798,3.6028,62.768,62.136,273.6103,271.8744,15,15,0,0,0,0,0
"2015-03-07 23:00:00",23951,3.771533,4.397933,60.32,59.455,273.3569,271.5661,15,15,0,0,0,0,0
"2015-03-07 23:15:00",23952,4.1886,4.7976,57.681,57.527,273.4322,271.561,15,15,0,0,0,0,0
"2015-03-07 23:30:00",23953,4.1424,4.842133,56.941,55.596,273.2277,271.5997,15,15,0,0,0,0,0
"2015-03-07 23:45:00",23954,3.492333,4.2444,61.587,60.558,273.4627,271.5488,15,15,0,0,0,0,0
"2015-03-08 00:00:00",23955,4.382133,5.029533,53.369,52.406,273.479,271.6933,15,15,0,0,0,0,0
"2015-03-08 00:15:00",23956,4.783333,5.3998,53.716,53.519,273.3539,271.4735,15,15,0,0,0,0,0
"2015-03-08 00:30:00",23957,4.1426,4.900067,59.795,58.787,273.3406,271.5437,15,15,0,0,0,0,0
"2015-03-08 00:45:00",23958,3.315267,3.8872,58.97,58.794,273.4362,271.562,13,15,2,0,0,0,0
"2015-03-08 01:00:00",23959,4.281466,4.910933,59.308,59.161,273.4129,271.4267,15,15,0,0,0,0,0
"2015-03-08 01:15:00",23960,3.8562,4.5074,55.785,55.187,273.5106,271.6302,15,15,0,0,0,0,0
"2015-03-08 01:30:00",23961,3.472133,3.921733,61.353,60.468,273.4627,271.56,15,15,0,0,0,0,0
"2015-03-08 01:45:00",23962,1.7734,2.4566,62.484,61.368,273.6174,271.8836,15,15,0,0,0,0,0
"2015-03-08 02:00:00",23963,1.191467,1.951733,68.656,68.34,273.7415,271.9477,13,15,2,0,0,0,0
"2015-03-08 02:15:00",23964,2.2728,2.920533,61.358,60.294,273.7212,271.8561,13,15,2,0,0,0,0
"2015-03-08 02:30:00",23965,1.691733,2.446734,66.918,66.324,273.6937,271.9426,14,15,1,0,0,0,0
"2015-03-08 02:45:00",23966,1.4984,2.193333,65.167,64.515,273.8077,272.0443,13,15,2,0,0,0,0
"2015-03-08 03:00:00",23967,1.840067,2.7636,58.804,56.541,273.8727,271.965,12,15,3,0,0,0,0
"2015-03-08 03:15:00",23968,2.3282,3.277533,67.082,64.562,273.6845,271.7798,15,15,0,0,0,0,0
"2015-03-08 03:30:00",23969,0.2798,1.014267,75.21,74.648,274.0508,272.0555,6,15,9,0,0,0,0
"2015-03-08 03:45:00",23970,-0.5242,0.1728,77.058,76.363,274.3774,272.5154,0,15,15,0,0,0,0
"2015-03-08 04:00:00",23971,-0.9396,-0.252,80.098,79.634,274.2055,272.549,3,15,12,0,0,0,0
"2015-03-08 04:15:00",23972,-1.809734,-1.1016,86.188,86.164,274.6898,272.6487,1,15,14,0,0,0,0
"2015-03-08 04:30:00",23973,-1.7078,-1.011333,78.375,77.636,274.9025,272.8624,0,15,15,0,0,0,0
"2015-03-08 04:45:00",23974,-1.4626,-0.766,81.406,80.998,274.7733,272.7098,0,15,15,0,0,0,0
"2015-03-08 05:00:00",23975,-2.583333,-1.9716,87.66,87.375,274.9748,273.0659,0,15,15,0,0,0,0
"2015-03-08 05:15:00",23976,-2.980933,-2.3422,90.703,91.264,275.5609,273.3437,0,15,15,0,0,0,0
"2015-03-08 05:30:00",23977,-3.2466,-2.5738,89.855,89.488,275.9719,273.6703,0,15,15,0,0,0,0
"2015-03-08 05:45:00",23978,-3.418133,-2.7326,91.382,91.058,275.9586,273.6581,0,13,15,2,0,0,0
"2015-03-08 06:00:00",23979,-3.344466,-2.653267,91.394,90.695,275.8111,273.3854,0,14,15,1,0,0,0
"2015-03-08 06:15:00",23980,-3.003533,-2.305133,89.035,88.962,275.6901,273.4688,0,14,15,1,0,0,0
"2015-03-08 06:30:00",23981,-3.636467,-2.919533,89.207,89.281,275.9831,274.233,0,5,15,10,0,0,0
"2015-03-08 06:45:00",23982,-3.567333,-2.888733,92.64,92.398,275.8793,274.0295,0,8,15,7,0,0,0
"2015-03-08 07:00:00",23983,-3.779467,-3.14,93.344,93.384,275.976,273.8717,0,12,15,3,0,0,0
"2015-03-08 07:15:00",23984,-3.937066,-3.306733,92.604,93.062,276.1723,274.1434,0,6,15,9,0,0,0
"2015-03-08 07:30:00",23985,-3.536267,-2.842534,91.434,91.205,276.3341,274.4741,0,1,15,14,0,0,0
"2015-03-08 07:45:00",23986,-4.039599,-3.287,94.875,94.712,276.5458,275.4855,0,0,15,15,0,0,0
"2015-03-08 08:00:00",23987,-3.582867,-2.884133,91.386,91.934,276.733,275.6555,0,0,15,15,0,0,0
"2015-03-08 08:15:00",23988,-3.265934,-2.605067,90.504,90.3,276.382,274.4263,0,2,15,13,0,0,0
"2015-03-08 08:30:00",23989,-2.268867,-1.1994,86.25,83.984,276.1764,273.3325,0,15,15,0,0,0,0
"2015-03-08 08:45:00",23990,-1.208133,-0.08346667,82.978,81.242,275.512,272.8807,0,15,15,0,0,0,0
"2015-03-08 09:00:00",23991,-0.3366,0.2239333,75.924,76.902,274.6471,272.9296,1,15,14,0,0,0,0
"2015-03-08 09:15:00",23992,2.0948,2.245733,67.226,69.83,273.8016,272.6324,10,15,5,0,0,0,0
"2015-03-08 09:30:00",23993,4.298667,4.3406,61.959,62.041,273.0761,272.0158,15,15,0,0,0,0,0
"2015-03-08 09:45:00",23994,4.434667,4.796934,63.16,63.42,272.6945,271.6903,15,15,0,0,0,0,0
"2015-03-08 10:00:00",23995,6.153267,6.520333,51.845,51.22,272.4523,271.618,15,15,0,0,0,0,0
"2015-03-08 10:15:00",23996,6.975533,7.418333,51.066,51.439,272.1217,271.2405,15,15,0,0,0,0,0
"2015-03-08 10:30:00",23997,9.195467,9.528867,36.783,37.367,271.792,270.8752,15,15,0,0,0,0,0
"2015-03-08 10:45:00",23998,10.17727,10.58787,35.634,36.367,271.4521,270.5222,15,15,0,0,0,0,0
"2015-03-08 11:00:00",23999,10.26113,10.71533,35.767,36.037,271.213,270.3512,15,15,0,0,0,0,0
"2015-03-08 11:15:00",24000,10.3124,10.73227,33.662,34.363,271.1917,270.106,15,15,0,0,0,0,0
"2015-03-08 11:30:00",24001,10.72093,10.95573,32.607,33.364,270.9617,269.8211,15,15,0,0,0,0,0
"2015-03-08 11:45:00",24002,10.99353,11.25887,32.002,32.386,270.7134,269.7367,15,15,0,0,0,0,0
"2015-03-08 12:00:00",24003,11.03247,11.33193,32.464,32.703,270.8243,269.755,15,15,0,0,0,0,0
"2015-03-08 12:15:00",24004,11.1172,11.4106,32.412,33.472,271.1988,269.7488,15,15,0,0,0,0,0
"2015-03-08 12:30:00",24005,11.339,11.747,30.26,30.914,271.151,269.3693,15,15,0,0,0,0,0
"2015-03-08 12:45:00",24006,11.77053,12.1236,31.026,30.15,271.038,269.0417,15,15,0,0,0,0,0
"2015-03-08 13:00:00",24007,11.87547,12.3522,29.37,29.142,271.0218,268.9959,15,15,0,0,0,0,0
"2015-03-08 13:15:00",24008,11.83573,12.3238,28.306,29.128,270.7785,268.711,15,15,0,0,0,0,0
"2015-03-08 13:30:00",24009,11.968,12.5748,28.018,28.526,270.7134,268.656,15,15,0,0,0,0,0
"2015-03-08 13:45:00",24010,12.0806,12.75513,26.38,25.931,270.8844,268.6703,15,15,0,0,0,0,0
"2015-03-08 14:00:00",24011,12.4136,13.10287,25.948,26.134,270.7083,268.3264,15,15,0,0,0,0,0
"2015-03-08 14:15:00",24012,12.53473,13.29713,27.504,27.563,270.7256,268.3416,15,15,0,0,0,0,0
"2015-03-08 14:30:00",24013,12.93593,13.599,25.552,24.862,270.2352,268.1758,15,15,0,0,0,0,0
"2015-03-08 14:45:00",24014,13.4562,13.90953,24.375,24.738,269.9208,268.2012,15,15,0,0,0,0,0
"2015-03-08 15:00:00",24015,13.585,14.0692,27.313,26.094,270.1141,268.2094,15,15,0,0,0,0,0
"2015-03-08 15:15:00",24016,14.0116,14.44087,24.218,26.814,269.8954,268.0353,15,15,0,0,0,0,0
"2015-03-08 15:30:00",24017,14.09087,14.48647,22.009,22.341,269.6797,267.9428,15,15,0,0,0,0,0
"2015-03-08 15:45:00",24018,14.13107,14.5912,20.726,21.638,269.9941,267.9753,15,15,0,0,0,0,0
"2015-03-08 16:00:00",24019,14.18733,14.6698,22.466,21.934,269.815,268.0211,15,15,0,0,0,0,0
"2015-03-08 16:15:00",24020,14.06267,14.57587,19.558,19.76,269.9045,268.1808,15,15,0,0,0,0,0
"2015-03-08 16:30:00",24021,14.47533,15.04327,19.996,19.657,269.8323,267.8156,15,15,0,0,0,0,0
"2015-03-08 16:45:00",24022,14.35313,14.90833,20.404,20.836,269.9116,267.9489,15,15,0,0,0,0,0
"2015-03-08 17:00:00",24023,14.3726,14.93127,22.22,21.923,269.8882,267.9642,15,15,0,0,0,0,0
"2015-03-08 17:15:00",24024,14.36807,15.03987,21.089,21.5,269.8322,267.9305,15,15,0,0,0,0,0
"2015-03-08 17:30:00",24025,14.34367,15.05993,22.726,21.792,269.8292,267.8828,15,15,0,0,0,0,0
"2015-03-08 17:45:00",24026,14.30153,15.03113,21.29,22.782,269.8669,267.839,15,15,0,0,0,0,0
"2015-03-08 18:00:00",24027,14.14127,14.8194,20.38,20.22,269.8333,267.9194,15,15,0,0,0,0,0
"2015-03-08 18:15:00",24028,14.1398,14.87473,20.955,22.114,269.8781,267.8756,15,15,0,0,0,0,0
"2015-03-08 18:30:00",24029,13.28367,13.97327,21.658,21.162,270.0154,268.2297,15,15,0,0,0,0,0
"2015-03-08 18:45:00",24030,12.92393,13.64667,22.14,22.732,270.1569,268.2643,15,15,0,0,0,0,0
"2015-03-08 19:00:00",24031,11.84367,12.73527,27.577,26.772,270.2067,268.3589,15,15,0,0,0,0,0
"2015-03-08 19:15:00",24032,9.926202,10.55473,31.615,29.82,270.6971,269.0162,15,15,0,0,0,0,0
"2015-03-08 19:30:00",24033,9.006066,9.8186,32.919,31.175,270.8956,269.175,15,15,0,0,0,0,0
"2015-03-08 19:45:00",24034,7.6448,8.478667,36.021,35.587,271.1591,269.411,15,15,0,0,0,0,0
"2015-03-08 20:00:00",24035,6.646533,7.469201,37.455,37.392,271.157,269.5158,15,15,0,0,0,0,0
"2015-03-08 20:15:00",24036,5.196333,5.805467,44.126,42.36,271.3769,269.935,15,15,0,0,0,0,0
"2015-03-08 20:30:00",24037,3.470733,4.128933,51.315,50.48,271.8947,270.3278,15,15,0,0,0,0,0
"2015-03-08 20:45:00",24038,3.276134,4.082467,62.679,62.23,271.9314,270.3349,15,15,0,0,0,0,0
"2015-03-08 21:00:00",24039,2.658133,3.233267,62.804,62.575,272.317,270.7582,15,15,0,0,0,0,0
"2015-03-08 21:15:00",24040,2.023467,2.702133,67.688,67.246,272.5846,270.976,15,15,0,0,0,0,0
"2015-03-08 21:30:00",24041,1.731933,2.324667,74.703,74.668,272.9051,271.0614,15,15,0,0,0,0,0
"2015-03-08 21:45:00",24042,0.7095333,1.3,76.39,76.07,273.2429,271.5427,15,15,0,0,0,0,0
"2015-03-08 22:00:00",24043,0.4973333,1.0984,75.314,74.892,273.4139,271.6689,15,15,0,0,0,0,0
"2015-03-08 22:15:00",24044,0.6626001,1.280533,76.344,76.438,273.4048,271.5356,15,15,0,0,0,0,0
"2015-03-08 22:30:00",24045,1.769066,2.3368,67.59,66.59,273.4159,271.6058,15,15,0,0,0,0,0
"2015-03-08 22:45:00",24046,1.103266,1.728933,78.176,76.876,273.2531,271.6638,15,15,0,0,0,0,0
"2015-03-08 23:00:00",24047,0.8311332,1.447667,73.945,73.256,273.5482,271.8063,15,15,0,0,0,0,0
"2015-03-08 23:15:00",24048,0.8004667,1.4956,78.652,77.886,273.5838,271.791,15,15,0,0,0,0,0
"2015-03-08 23:30:00",24049,0.4942667,1.122,79.527,79.238,273.5573,271.8307,15,15,0,0,0,0,0
"2015-03-08 23:45:00",24050,-0.003199995,0.5865334,80.773,80.646,273.7618,272.0728,14,15,1,0,0,0,0
"2015-03-09 00:00:00",24051,0.4832,1.045467,77.168,77.6,273.7812,272.023,13,15,2,0,0,0,0
"2015-03-09 00:15:00",24052,0.4032666,1.0068,80.701,79.816,273.8209,272.1288,13,15,2,0,0,0,0
"2015-03-09 00:30:00",24053,0.499,1.177933,80.535,79.758,273.765,271.9548,13,15,2,0,0,0,0
"2015-03-09 00:45:00",24054,0.7398,1.360067,80.71,80.304,273.9562,272.0749,9,15,6,0,0,0,0
"2015-03-09 01:00:00",24055,0.5495333,1.175333,81.396,81.352,273.7344,272.1949,12,15,3,0,0,0,0
"2015-03-09 01:15:00",24056,0.5253333,1.1538,85.458,85.294,273.9328,272.1349,12,15,3,0,0,0,0
"2015-03-09 01:30:00",24057,0.1596667,0.7133999,81.676,82.111,274.0244,272.2407,5,15,10,0,0,0,0
"2015-03-09 01:45:00",24058,0.4631333,1.004067,84.945,85.078,274.178,272.2957,3,15,12,0,0,0,0
"2015-03-09 02:00:00",24059,0.07073334,0.6505333,87.262,87.3,274.3337,272.3475,1,15,14,0,0,0,0
"2015-03-09 02:15:00",24060,-0.2365334,0.3722667,87.652,87.042,274.4609,272.6131,1,15,14,0,0,0,0
"2015-03-09 02:30:00",24061,-0.5116,0.0804,88.02,88.058,274.581,272.7199,1,15,14,0,0,0,0
"2015-03-09 02:45:00",24062,-0.2808667,0.3383333,87.968,87.863,274.5067,272.6732,0,15,15,0,0,0,0
"2015-03-09 03:00:00",24063,-0.2966,0.3194667,86.875,87.125,274.7153,272.6996,0,15,15,0,0,0,0
"2015-03-09 03:15:00",24064,0.2796,0.8741333,86.076,85.281,274.3765,272.7108,1,15,14,0,0,0,0
"2015-03-09 03:30:00",24065,-0.3261333,0.3317333,88.156,87.748,274.6512,272.779,0,15,15,0,0,0,0
"2015-03-09 03:45:00",24066,-0.5310667,0.09573333,89.64,89.365,274.7468,272.7901,0,15,15,0,0,0,0
"2015-03-09 04:00:00",24067,-0.4558,0.2345333,89.542,89.008,274.8689,272.8512,0,15,15,0,0,0,0
"2015-03-09 04:15:00",24068,-0.4885333,0.1321333,89.976,89.766,274.9157,272.8919,0,15,15,0,0,0,0
"2015-03-09 04:30:00",24069,-0.08133333,0.5427333,88.59,88.3,274.7437,272.8095,0,15,15,0,0,0,0
"2015-03-09 04:45:00",24070,-0.4475333,0.1239333,90.617,90.74,274.9249,272.8675,0,15,15,0,0,0,0
"2015-03-09 05:00:00",24071,-0.4333334,0.1064,90.466,90.292,274.9747,272.9947,0,15,15,0,0,0,0
"2015-03-09 05:15:00",24072,-0.5116,0.05820001,89.926,89.938,275.0032,273.0812,0,15,15,0,0,0,0
"2015-03-09 05:30:00",24073,-0.4900666,0.07613334,90.682,90.609,274.931,272.958,0,15,15,0,0,0,0
"2015-03-09 05:45:00",24074,-0.4923333,0.1218,90.355,89.818,275.0368,272.9235,0,15,15,0,0,0,0
"2015-03-09 06:00:00",24075,0.05046667,0.6150667,88.359,88.178,274.9361,272.9987,0,15,15,0,0,0,0
"2015-03-09 06:15:00",24076,-0.3146,0.3184667,91.102,90.992,275.0409,272.9357,0,15,15,0,0,0,0
"2015-03-09 06:30:00",24077,-0.4421333,0.1528667,87.707,87.281,274.9279,273.0293,1,15,14,0,0,0,0
"2015-03-09 06:45:00",24078,-0.2104,0.3775333,87.365,86.758,275.0765,273.1147,0,15,15,0,0,0,0
"2015-03-09 07:00:00",24079,-0.4395333,0.1148,91.884,91.89,275.1844,273.0557,0,15,15,0,0,0,0
"2015-03-09 07:15:00",24080,-0.7188,-0.07786667,92.176,91.656,275.4601,273.2083,0,15,15,0,0,0,0
"2015-03-09 07:30:00",24081,-0.4468,0.1187333,90.152,90.25,275.3359,273.2785,0,15,15,0,0,0,0
"2015-03-09 07:45:00",24082,-0.5483333,0.0007333318,89.703,89.544,275.3502,273.3101,0,15,15,0,0,0,0
"2015-03-09 08:00:00",24083,0.3324,0.9236001,88.434,88.291,275.0337,273.0588,0,15,15,0,0,0,0
"2015-03-09 08:15:00",24084,-0.6109334,-0.03813334,93.468,93.334,275.279,273.2857,0,15,15,0,0,0,0
"2015-03-09 08:30:00",24085,-0.4867333,0.1194,92.052,91.824,275.1803,273.2786,0,15,15,0,0,0,0
"2015-03-09 08:45:00",24086,0.0418,0.6628666,89.758,89.516,274.9971,273.131,0,15,15,0,0,0,0
"2015-03-09 09:00:00",24087,1.004533,1.632933,85.216,85.039,274.7468,272.9326,0,15,15,0,0,0,0
"2015-03-09 09:15:00",24088,1.4188,2.028133,87.594,87.527,274.4456,272.6691,2,15,13,0,0,0,0
"2015-03-09 09:30:00",24089,1.8832,2.4954,79.707,79.367,274.4141,272.6538,1,15,14,0,0,0,0
"2015-03-09 09:45:00",24090,3.384867,3.957333,80.562,80.762,274.0468,272.2051,5,15,10,0,0,0,0
"2015-03-09 10:00:00",24091,4.357934,4.7916,79.464,77.906,273.6133,271.8083,13,15,2,0,0,0,0
"2015-03-09 10:15:00",24092,5.251534,5.792733,74.262,75.371,273.5431,271.8429,14,15,1,0,0,0,0
"2015-03-09 10:30:00",24093,6.171201,6.695866,63.537,64.703,273.2246,271.5437,15,15,0,0,0,0,0
"2015-03-09 10:45:00",24094,7.3786,7.934134,54.99,54.623,272.6518,270.8854,15,15,0,0,0,0,0
"2015-03-09 11:00:00",24095,8.069334,8.5304,51.255,51.345,272.2885,270.7206,15,15,0,0,0,0,0
"2015-03-09 11:15:00",24096,9.734467,10.08647,47.08,46.916,271.5702,270.1843,15,15,0,0,0,0,0
"2015-03-09 11:30:00",24097,9.6122,10.03567,50.716,52.214,271.5671,270.1243,15,15,0,0,0,0,0
"2015-03-09 11:45:00",24098,9.530801,10.01727,46.505,47.271,271.7655,270.3146,15,15,0,0,0,0,0
"2015-03-09 12:00:00",24099,10.109,10.6072,42.89,42.356,271.7614,270.2637,15,15,0,0,0,0,0
"2015-03-09 12:15:00",24100,10.68413,11.05627,41.697,43.095,271.6912,269.9706,15,15,0,0,0,0,0
"2015-03-09 12:30:00",24101,11.42387,11.86213,40.402,39.08,271.442,269.5809,15,15,0,0,0,0,0
"2015-03-09 12:45:00",24102,11.1998,11.64713,41.878,38.869,271.5722,269.5728,15,15,0,0,0,0,0
"2015-03-09 13:00:00",24103,11.45027,11.91833,40.467,41.371,271.4114,269.4762,15,15,0,0,0,0,0
"2015-03-09 13:15:00",24104,11.86593,12.3398,40.722,41.277,271.3331,269.1902,15,15,0,0,0,0,0
"2015-03-09 13:30:00",24105,12.823,13.38627,37.029,36.884,271.1225,268.656,15,15,0,0,0,0,0
"2015-03-09 13:45:00",24106,13.13493,13.60513,39.828,39.351,271.0329,268.5268,15,15,0,0,0,0,0
"2015-03-09 14:00:00",24107,13.19047,13.69807,40.244,40.747,270.9933,268.4362,15,15,0,0,0,0,0
"2015-03-09 14:15:00",24108,13.1576,13.82733,37.463,36.458,270.9902,268.364,15,15,0,0,0,0,0
"2015-03-09 14:30:00",24109,13.55933,14.10073,42.357,42.105,270.8376,268.5461,15,15,0,0,0,0,0
"2015-03-09 14:45:00",24110,13.5454,14.052,41.861,41.602,270.6392,268.6235,15,15,0,0,0,0,0
"2015-03-09 15:00:00",24111,14.15473,14.5602,37.62,38.841,270.3054,268.4068,15,15,0,0,0,0,0
"2015-03-09 15:15:00",24112,14.56307,14.9924,44.509,46.355,270.1579,268.0415,15,15,0,0,0,0,0
"2015-03-09 15:30:00",24113,14.5892,14.96074,39.903,38.989,270.2515,268.2277,15,15,0,0,0,0,0
"2015-03-09 15:45:00",24114,14.7982,15.26193,36.865,38.021,270.2627,268.364,15,15,0,0,0,0,0
"2015-03-09 16:00:00",24115,14.98633,15.46653,36.636,36.605,270.4001,267.9998,15,15,0,0,0,0,0
"2015-03-09 16:15:00",24116,15.45713,15.9492,37.628,40.236,270.1833,268.0161,15,15,0,0,0,0,0
"2015-03-09 16:30:00",24117,15.7118,16.17653,35.958,33.927,270.1782,268.0567,15,15,0,0,0,0,0
"2015-03-09 16:45:00",24118,15.9144,16.56193,34.863,34.667,270.2271,267.9478,15,15,0,0,0,0,0
"2015-03-09 17:00:00",24119,15.9132,16.629,39.555,38.73,270.2932,268.1147,15,15,0,0,0,0,0
"2015-03-09 17:15:00",24120,15.9152,16.78033,37.155,36.98,270.2301,268.1982,15,15,0,0,0,0,0
"2015-03-09 17:30:00",24121,16.14047,16.89313,40.412,40.235,270.3736,268.2836,15,15,0,0,0,0,0
"2015-03-09 17:45:00",24122,15.96933,16.7562,37.382,35.976,270.5211,268.3508,15,15,0,0,0,0,0
"2015-03-09 18:00:00",24123,16.0554,16.9976,43.054,38.162,270.4366,268.243,15,15,0,0,0,0,0
"2015-03-09 18:15:00",24124,15.976,17.0182,39.898,38.656,270.4784,268.4312,15,15,0,0,0,0,0
"2015-03-09 18:30:00",24125,16.18513,17.4872,34.904,32.424,270.4794,268.3681,15,15,0,0,0,0,0
"2015-03-09 18:45:00",24126,14.78987,15.7666,39.708,38.931,270.9362,268.9949,15,15,0,0,0,0,0
"2015-03-09 19:00:00",24127,13.52467,14.14387,43.737,43.64,271.3138,269.528,15,15,0,0,0,0,0
"2015-03-09 19:15:00",24128,11.9954,12.60507,48.804,48.31,271.4888,269.8221,15,15,0,0,0,0,0
"2015-03-09 19:30:00",24129,10.4354,10.94027,54.3,54.054,271.9782,270.0307,15,15,0,0,0,0,0
"2015-03-09 19:45:00",24130,7.675799,8.355467,70.52,70.537,272.3038,270.571,15,15,0,0,0,0,0
"2015-03-09 20:00:00",24131,5.640133,6.235466,73.699,73.352,273.0221,271.1591,15,15,0,0,0,0,0
"2015-03-09 20:15:00",24132,5.6096,6.121866,70.652,71.098,273.3447,271.3372,14,15,1,0,0,0,0
"2015-03-09 20:30:00",24133,5.3688,5.885733,68.375,69.564,273.2775,271.5742,14,15,1,0,0,0,0
"2015-03-09 20:45:00",24134,6.358,6.899,68.898,68.554,273.2226,271.3626,15,15,0,0,0,0,0
"2015-03-09 21:00:00",24135,5.360067,6.012,73.252,72.924,273.4037,271.6475,15,15,0,0,0,0,0
"2015-03-09 21:15:00",24136,4.169199,4.7916,81.02,80.926,273.6215,271.7431,15,15,0,0,0,0,0
"2015-03-09 21:30:00",24137,3.632533,4.421334,78.672,77.857,273.941,272.0565,8,15,7,0,0,0,0
"2015-03-09 21:45:00",24138,3.065734,3.65,86.109,86.306,274.0417,272.1451,4,15,11,0,0,0,0
"2015-03-09 22:00:00",24139,3.086333,3.648133,80.16,79.796,274.1251,272.2021,4,15,11,0,0,0,0
"2015-03-09 22:15:00",24140,2.453667,3.1322,85.634,84.668,274.5362,272.6019,2,15,13,0,0,0,0
"2015-03-09 22:30:00",24141,2.486466,3.112533,87.21,86.818,274.6583,272.49,0,15,15,0,0,0,0
"2015-03-09 22:45:00",24142,1.931267,2.634933,87.562,86.66,274.9859,272.7749,0,15,15,0,0,0,0
"2015-03-09 23:00:00",24143,2.068467,2.631333,87.992,87.718,274.8384,272.8238,1,15,14,0,0,0,0
"2015-03-09 23:15:00",24144,1.430067,2.0366,90.105,89.605,275.5496,273.4434,0,15,15,0,0,0,0
"2015-03-09 23:30:00",24145,1.486067,2.1726,87.062,86.656,275.3482,273.2969,0,15,15,0,0,0,0
"2015-03-09 23:45:00",24146,1.210467,1.937134,90.304,89.546,275.63,273.5401,0,13,15,2,0,0,0
"2015-03-10 00:00:00",24147,1.282267,1.971667,89.808,88.46,275.7765,273.6285,0,14,15,1,0,0,0
"2015-03-10 00:15:00",24148,1.363933,1.9696,89.68,89.308,275.6789,273.6082,0,13,15,2,0,0,0
