"TOA5","Ingleside","CR200X","No_SN","CR200X.Std.02","Ingleside.CR2","30247","Min15"
"TIMESTAMP","RECORD","AirTC_Avg","AirTC_2_Avg","RH","RH_2","LWmV_Avg","LWmV_2_Avg","LWMDry_Tot","LWMDry_2_Tot","LWMCon_Tot","LWMCon_2_Tot","LWMWet_Tot","LWMWet_2_Tot","Rain_mm_Tot","WS_ms_WVc(1)","WS_ms_WVc(2)","WS_ms_WVc(3)"
"TS","RN","Deg C","Deg C","%","%","mV","mV","Minutes","Minutes","Minutes","Minutes","Minutes","Minutes","mm","mps","mps","mps"
"","","Avg","Avg","Smp","Smp","Avg","Avg","Tot","Tot","Tot","Tot","Tot","Tot","Tot","WVc","WVc","WVc"
"2015-03-24 17:00:00",59750,7.125067,7.4492,40.677,41.046,269.8954,270.7073,15,15,0,0,0,0,0,0,0,0
"2015-03-24 17:15:00",59751,7.700667,7.863467,45.308,43.884,269.8089,270.6422,15,15,0,0,0,0,0,0,0,0
"2015-03-24 17:30:00",59752,7.7386,7.967134,43.778,44.419,269.8384,270.6452,15,15,0,0,0,0,0,0,0,0
"2015-03-24 17:45:00",59753,7.106734,7.329667,43.951,45.23,270.0093,270.7389,15,15,0,0,0,0,0,0,0,0
"2015-03-24 18:00:00",59754,6.989067,7.247533,40.853,41.128,270.046,270.7755,15,15,0,0,0,0,0,0,0,0
"2015-03-24 18:15:00",59755,6.865867,7.038334,40.652,40.726,269.9798,270.6178,15,15,0,0,0,0,0,0,0,0
"2015-03-24 18:30:00",59756,6.593667,6.701667,42.8,42.259,270.0551,270.5771,15,15,0,0,0,0,0,0,0,0
"2015-03-24 18:45:00",59757,6.074199,6.202734,46.835,46.972,270.2464,270.7165,15,15,0,0,0,0,0,0,0,0
"2015-03-24 19:00:00",59758,5.7212,5.971733,47.783,47.828,270.3085,270.6392,15,15,0,0,0,0,0,0,0,0
"2015-03-24 19:15:00",59759,5.237733,5.458267,48.753,49.167,270.336,270.7399,15,15,0,0,0,0,0,0,0,0
"2015-03-24 19:30:00",59760,4.937867,5.074399,48.775,49.099,270.5832,270.806,15,15,0,0,0,0,0,0,0,0
"2015-03-24 19:45:00",59761,4.378466,4.512133,54.166,53.68,270.6534,270.9648,15,15,0,0,0,0,0,0,0,0
"2015-03-24 20:00:00",59762,3.801067,3.897867,54.425,55.308,270.8915,271.1652,15,15,0,0,0,0,0,0,0,0
"2015-03-24 20:15:00",59763,3.363867,3.421067,57.648,57.423,271.0726,271.2558,15,15,0,0,0,0,0,0,0,0
"2015-03-24 20:30:00",59764,3.038933,3.039067,61.118,61.917,271.3799,271.4827,15,15,0,0,0,0,0,0,0,0
"2015-03-24 20:45:00",59765,2.773334,2.797133,59.718,60.24,271.3382,271.6323,15,15,0,0,0,0,0,0,0,0
"2015-03-24 21:00:00",59766,2.838267,2.868866,61.817,61.648,271.4338,271.6058,15,15,0,0,0,0,0,0,0,0
"2015-03-24 21:15:00",59767,3.009467,3.0006,62.541,63.949,271.4471,271.6241,15,15,0,0,0,0,0,0,0,0
"2015-03-24 21:30:00",59768,3.009933,2.961,65.578,67,271.5396,271.8449,15,15,0,0,0,0,0,0,0,0
"2015-03-24 21:45:00",59769,2.877267,2.855,65.936,65.179,271.5335,271.9039,15,15,0,0,0,0,0,0,0,0
"2015-03-24 22:00:00",59770,2.8112,2.804,64.863,66.014,271.4562,271.8988,15,15,0,0,0,0,0,0,0,0
"2015-03-24 22:15:00",59771,2.720466,2.751933,65.24,65.414,271.5793,271.8388,15,15,0,0,0,0,0,0,0,0
"2015-03-24 22:30:00",59772,2.855133,2.851533,63.839,64.007,271.6445,271.9202,15,15,0,0,0,0,0,0,0,0
"2015-03-24 22:45:00",59773,3.0778,3.085133,63.24,63.723,271.4552,271.8337,15,15,0,0,0,0,0,0,0,0
"2015-03-24 23:00:00",59774,2.957467,2.9738,63.768,63.046,271.4847,271.9558,15,15,0,0,0,0,0,0,0,0
"2015-03-24 23:15:00",59775,2.7654,2.8118,64.023,64.531,271.5508,271.9334,15,15,0,0,0,0,0,0,0,0
"2015-03-24 23:30:00",59776,2.589534,2.592933,65.968,66.132,271.6587,271.9131,15,15,0,0,0,0,0,0,0,0
"2015-03-24 23:45:00",59777,2.280934,2.245333,68.945,69.598,271.8317,272.0453,15,15,0,0,0,0,0,0,0,0
"2015-03-25 00:00:00",59778,2.237733,2.228067,69.605,69.451,271.8876,272.1013,15,15,0,0,0,0,0,0,0,0
"2015-03-25 00:15:00",59779,2.233667,2.202667,72.08,72.287,272.0433,271.9873,15,15,0,0,0,0,0,0,0,0
"2015-03-25 00:30:00",59780,2.0026,1.937733,74.457,74.34,272.1359,272.199,15,15,0,0,0,0,0,0,0,0
"2015-03-25 00:45:00",59781,1.7808,1.728867,76.418,76.406,272.5897,272.3618,15,15,0,0,0,0,0,0,0,0
"2015-03-25 01:00:00",59782,1.495733,1.433066,77.779,77.949,272.9428,272.6833,15,15,0,0,0,0,0,0,0,0
"2015-03-25 01:15:00",59783,1.457733,1.3198,79.359,79.568,273.1493,272.8065,15,15,0,0,0,0,0,0,0,0
"2015-03-25 01:30:00",59784,1.3958,1.207533,78.972,79.226,273.3559,273.0201,15,15,0,0,0,0,0,0,0,0
"2015-03-25 01:45:00",59785,0.9148,0.9191334,83.078,82.634,273.9572,273.3518,6,15,9,0,0,0,0,0,0,0
"2015-03-25 02:00:00",59786,0.5576,0.6511999,85.188,84.304,275.1131,273.7171,0,14,15,1,0,0,0,0,0,0
"2015-03-25 02:15:00",59787,-0.03233333,0.02713333,88.523,87.976,276.2527,274.1241,0,6,15,9,0,0,0,0,0,0
"2015-03-25 02:30:00",59788,-0.03946668,0.02973334,86.234,86.714,275.6952,274.4914,0,1,15,14,0,0,0,0,0,0
"2015-03-25 02:45:00",59789,0.6044666,0.5900667,85.363,85.07,274.8496,273.8748,0,12,15,3,0,0,0,0,0,0
"2015-03-25 03:00:00",59790,-0.1016667,-0.06933334,90.304,89.863,276.2517,274.6695,0,0,15,15,0,0,0,0,0,0
"2015-03-25 03:15:00",59791,-0.4084,-0.2574,92.156,91.078,274.8811,274.003,0,6,15,9,0,0,0,0,0,0
"2015-03-25 03:30:00",59792,-0.06793334,-0.1313333,90.766,90.992,274.7153,273.7334,1,7,14,8,0,0,0,0,0,0
"2015-03-25 03:45:00",59793,-0.3527333,-0.3746,93.105,92.292,276.7492,271.3555,0,15,15,0,0,0,0,0,0,0
"2015-03-25 04:00:00",59794,-0.2351333,-0.2616,93.128,92.33,283.0954,273.0089,0,14,11,1,4,0,0,0,0,0
"2015-03-25 04:15:00",59795,-0.432,-0.3806,94.21,93.537,289.9066,278.9826,0,0,0,15,15,0,0,0,0,0
"2015-03-25 04:30:00",59796,-0.3078,-0.2631333,94.004,93.355,292.0942,280.7521,0,0,0,15,15,0,0,0,0,0
"2015-03-25 04:45:00",59797,-0.3632666,-0.3490666,94.558,94.016,292.198,281.2354,0,0,0,15,15,0,0,0,0,0
"2015-03-25 05:00:00",59798,-0.1225333,-0.2317333,94.785,94.262,287.3099,275.9454,0,0,0,15,15,0,0,0,0,0
"2015-03-25 05:15:00",59799,0.2878,0.1744667,93.031,92.768,279.9839,274.8882,0,0,15,15,0,0,0,0,0,0
"2015-03-25 05:30:00",59800,0.4549333,0.3566,93.77,93.785,277.5633,274.4528,0,0,15,15,0,0,0,0,0,0
"2015-03-25 05:45:00",59801,0.5177333,0.3994,93.09,93.318,276.1927,274.4467,0,0,15,15,0,0,0,0,0,0
"2015-03-25 06:00:00",59802,1.024133,0.9427332,93.707,93.664,274.7437,274.2604,0,1,15,14,0,0,0,0,0,0
"2015-03-25 06:15:00",59803,1.293267,1.2138,92.855,93.125,274.5545,274.1974,0,2,15,13,0,0,0,0,0,0
"2015-03-25 06:30:00",59804,1.500867,1.403733,91.605,91.625,274.4884,274.1302,0,3,15,12,0,0,0,0,0,0
"2015-03-25 06:45:00",59805,1.479267,1.388067,90.082,90.115,274.3958,274.0386,1,4,14,11,0,0,0,0,0,0
"2015-03-25 07:00:00",59806,1.575267,1.460533,85.672,85.922,273.9908,273.8647,7,13,8,2,0,0,0,0,0,0
"2015-03-25 07:15:00",59807,1.826533,1.742067,85.146,86,273.942,273.6621,12,15,3,0,0,0,0,0,0,0
"2015-03-25 07:30:00",59808,1.9804,1.912067,84.697,84.8,273.7466,273.6418,12,15,3,0,0,0,0,0,0,0
"2015-03-25 07:45:00",59809,2.054266,2.030733,85.695,85,274.5606,273.7802,11,14,3,1,1,0,0,0,0,0
"2015-03-25 08:00:00",59810,2.025467,2.008533,85.976,86.816,494.4886,386.6679,0,0,0,0,15,15,0,0,0,0
"2015-03-25 08:15:00",59811,2.118467,2.122,88.59,88.285,470.8906,361.3932,0,0,0,0,15,15,0,0,0,0
"2015-03-25 08:30:00",59812,2.434867,2.425,85.762,86.07,432.428,344.9778,0,0,0,0,15,15,0,0,0,0
"2015-03-25 08:45:00",59813,2.532266,2.611866,84.836,85.012,417.7536,340.7338,0,0,0,0,15,15,0,0,0,0
"2015-03-25 09:00:00",59814,2.805867,2.912933,82.676,83.457,410.4592,336.3138,0,0,0,0,15,15,0,0,0,0
"2015-03-25 09:15:00",59815,3.115133,3.206933,82.67,82.14,399.7388,330.4286,0,0,0,0,15,15,0,0,0,0
"2015-03-25 09:30:00",59816,3.233533,3.341533,83.148,82.842,389.8018,324.9096,0,0,0,0,15,15,0,0,0,0
"2015-03-25 09:45:00",59817,3.377933,3.496733,81.5,81.531,377.2815,318.2084,0,0,0,0,15,15,0,0,0,0
"2015-03-25 10:00:00",59818,3.389534,3.5414,79.402,79.292,362.7821,312.4727,0,0,0,0,15,15,0,0,0,0
"2015-03-25 10:15:00",59819,3.496067,3.665067,79.25,79.168,345.8549,305.5313,0,0,0,0,15,15,0,0,0,0
"2015-03-25 10:30:00",59820,3.8488,3.984801,74.703,74.875,321.7676,295.8885,0,0,0,0,15,15,0,0,0,0
"2015-03-25 10:45:00",59821,4.238933,4.4846,74.613,73.73,286.0472,281.3911,3,1,4,9,8,5,0,0,0,0
"2015-03-25 11:00:00",59822,4.830733,5.026733,70.418,69.695,271.9222,272.4127,15,15,0,0,0,0,0,0,0,0
"2015-03-25 11:15:00",59823,5.287333,5.518667,67.226,66.41,271.8714,272.2458,15,15,0,0,0,0,0,0,0,0
"2015-03-25 11:30:00",59824,5.678534,5.9354,65.9,68.348,271.5753,272.0983,15,15,0,0,0,0,0,0,0,0
"2015-03-25 11:45:00",59825,6.065333,6.309533,64,63.195,271.328,271.9629,15,15,0,0,0,0,0,0,0,0
"2015-03-25 12:00:00",59826,6.250333,6.582133,63.994,61.962,271.3565,271.912,15,15,0,0,0,0,0,0,0,0
"2015-03-25 12:15:00",59827,6.812799,6.953666,60.451,60.025,271.0675,271.617,15,15,0,0,0,0,0,0,0,0
"2015-03-25 12:30:00",59828,6.774933,6.988399,58.306,59.068,271.155,271.7808,15,15,0,0,0,0,0,0,0,0
"2015-03-25 12:45:00",59829,6.793867,7.179067,60.802,60.552,270.9149,271.6109,15,15,0,0,0,0,0,0,0,0
"2015-03-25 13:00:00",59830,6.974934,7.1956,58.63,58.886,271.0919,271.8652,15,15,0,0,0,0,0,0,0,0
"2015-03-25 13:15:00",59831,7.3416,7.501134,60.441,60.029,271.039,271.6363,15,15,0,0,0,0,0,0,0,0
"2015-03-25 13:30:00",59832,8.2084,8.3504,56.983,56.718,270.6137,271.3473,15,15,0,0,0,0,0,0,0,0
"2015-03-25 13:45:00",59833,8.868067,9.199066,56.247,56.562,270.166,271.0065,15,15,0,0,0,0,0,0,0,0
"2015-03-25 14:00:00",59834,9.423934,9.639601,57.283,57.277,270.2841,271.1489,15,15,0,0,0,0,0,0,0,0
"2015-03-25 14:15:00",59835,9.554532,9.769533,57.375,58.142,270.575,271.384,15,15,0,0,0,0,0,0,0,0
"2015-03-25 14:30:00",59836,9.898,10.0676,56.277,56.755,270.4682,271.269,15,15,0,0,0,0,0,0,0,0
"2015-03-25 14:45:00",59837,9.901267,10.08453,59.387,59.755,270.747,271.4297,15,15,0,0,0,0,0,0,0,0
"2015-03-25 15:00:00",59838,10.22627,10.44773,59.726,59.703,270.7765,271.2924,15,15,0,0,0,0,0,0,0,0
"2015-03-25 15:15:00",59839,10.53533,10.78427,60.16,59.486,270.8742,271.4593,15,15,0,0,0,0,0,0,0,0
"2015-03-25 15:30:00",59840,9.796267,10.15247,65.492,63.154,270.9464,271.5702,15,15,0,0,0,0,0,0,0,0
"2015-03-25 15:45:00",59841,10.13787,10.39153,59.194,60,270.7368,271.3738,15,15,0,0,0,0,0,0,0,0
"2015-03-25 16:00:00",59842,10.3662,10.5644,60.892,62,270.6819,271.4175,15,15,0,0,0,0,0,0,0,0
"2015-03-25 16:15:00",59843,10.07607,10.44327,63.74,64.578,270.7989,271.4175,15,15,0,0,0,0,0,0,0,0
"2015-03-25 16:30:00",59844,10.0442,10.331,64.691,65.468,271.1774,271.7686,15,15,0,0,0,0,0,0,0,0
"2015-03-25 16:45:00",59845,10.05827,10.32313,66.541,66.248,271.2599,271.7605,15,15,0,0,0,0,0,0,0,0
"2015-03-25 17:00:00",59846,9.512735,9.7318,67.031,66.73,289.9076,282.6284,12,12,0,1,3,2,0,0,0,0
"2015-03-25 17:15:00",59847,9.247934,9.469,69.492,70.191,405.2231,344.6288,0,0,0,0,15,15,0,0,0,0
"2015-03-25 17:30:00",59848,9.480932,9.767534,69.046,68.756,356.8623,320.5313,0,0,0,0,15,15,0,0,0,0
"2015-03-25 17:45:00",59849,9.694867,10.00073,70.086,69.9,331.266,310.1721,0,0,0,0,15,15,0,0,0,0
"2015-03-25 18:00:00",59850,9.899135,10.0934,69.64,70.154,303.7395,296.3382,0,0,0,0,15,15,0,0,0,0
"2015-03-25 18:15:00",59851,9.959,10.13353,69.027,69.863,274.526,278.8941,10,5,4,6,1,4,0,0,0,0
"2015-03-25 18:30:00",59852,10.2414,10.47133,67.031,67.074,271.9202,272.2386,15,15,0,0,0,0,0,0,0,0
"2015-03-25 18:45:00",59853,10.40713,10.5976,66.398,65.257,271.9019,272.2245,15,15,0,0,0,0,0,0,0,0
"2015-03-25 19:00:00",59854,10.3358,10.52073,69.21,70.451,271.8683,272.2672,15,15,0,0,0,0,0,0,0,0
"2015-03-25 19:15:00",59855,10.15593,10.38027,69.968,69.699,272.0525,272.4574,15,15,0,0,0,0,0,0,0,0
"2015-03-25 19:30:00",59856,10.03973,10.2458,69.588,69.51,272.1267,272.4788,15,15,0,0,0,0,0,0,0,0
"2015-03-25 19:45:00",59857,9.663467,9.872467,74.291,73.51,272.3974,272.5745,15,15,0,0,0,0,0,0,0,0
"2015-03-25 20:00:00",59858,9.3574,9.545068,76.172,75.656,272.6212,272.8003,15,15,0,0,0,0,0,0,0,0
"2015-03-25 20:15:00",59859,8.8714,9.010067,78.5,78.359,273.0721,272.9926,15,15,0,0,0,0,0,0,0,0
"2015-03-25 20:30:00",59860,8.214534,8.2502,81.39,80.898,273.6591,273.2185,14,15,1,0,0,0,0,0,0,0
"2015-03-25 20:45:00",59861,7.8284,7.845334,80.292,80.15,273.942,273.5899,10,15,5,0,0,0,0,0,0,0
"2015-03-25 21:00:00",59862,7.544732,7.706866,80.886,80.012,273.712,273.4322,15,15,0,0,0,0,0,0,0,0
"2015-03-25 21:15:00",59863,7.7734,7.921466,79.199,78.957,273.4973,273.4586,15,15,0,0,0,0,0,0,0,0
"2015-03-25 21:30:00",59864,8.0456,8.092999,75.718,75.789,273.3477,273.3355,15,15,0,0,0,0,0,0,0,0
"2015-03-25 21:45:00",59865,8.259067,8.347067,76.664,77.134,273.2562,273.2562,15,15,0,0,0,0,0,0,0,0
"2015-03-25 22:00:00",59866,7.834132,7.92,80.406,79.926,273.534,273.3763,15,15,0,0,0,0,0,0,0,0
"2015-03-25 22:15:00",59867,7.6048,7.7356,81.082,81.074,273.4841,273.4424,15,15,0,0,0,0,0,0,0,0
"2015-03-25 22:30:00",59868,7.532134,7.684,80.758,80.102,273.6123,273.4464,15,15,0,0,0,0,0,0,0,0
"2015-03-25 22:45:00",59869,7.8596,7.937067,74.855,75.523,273.3498,273.3376,15,15,0,0,0,0,0,0,0,0
"2015-03-25 23:00:00",59870,8.365866,8.388667,75.132,74.972,273.1819,273.2744,15,15,0,0,0,0,0,0,0,0
"2015-03-25 23:15:00",59871,8.2328,8.224599,80.104,79.5,273.2348,273.3345,15,15,0,0,0,0,0,0,0,0
"2015-03-25 23:30:00",59872,8.184867,8.191599,81.632,80.994,273.0944,273.2144,15,15,0,0,0,0,0,0,0,0
"2015-03-25 23:45:00",59873,8.320066,8.273466,84.025,84.23,273.4485,273.3701,15,15,0,0,0,0,0,0,0,0
"2015-03-26 00:00:00",59874,8.538266,8.512867,81.324,82.098,273.2246,273.3417,15,15,0,0,0,0,0,0,0,0
"2015-03-26 00:15:00",59875,8.703867,8.6504,73.438,74.289,273.189,273.3315,15,15,0,0,0,0,0,0,0,0
"2015-03-26 00:30:00",59876,8.930067,8.8418,72.492,73.824,272.8919,273.2206,15,15,0,0,0,0,0,0,0,0
"2015-03-26 00:45:00",59877,8.955867,8.946134,73.398,73.344,272.8197,273.1656,15,15,0,0,0,0,0,0,0,0
"2015-03-26 01:00:00",59878,8.773932,8.718667,76.617,76.378,273.0354,273.189,15,15,0,0,0,0,0,0,0,0
"2015-03-26 01:15:00",59879,8.870801,8.788934,75.418,74.714,272.9743,273.2114,15,15,0,0,0,0,0,0,0,0
"2015-03-26 01:30:00",59880,8.848067,8.831202,74.945,74.613,272.9743,273.0405,15,15,0,0,0,0,0,0,0,0
"2015-03-26 01:45:00",59881,8.415267,8.402733,77.453,77.289,273.3152,273.3071,15,15,0,0,0,0,0,0,0,0
"2015-03-26 02:00:00",59882,8.230466,8.245667,79.728,79.164,273.3529,273.3406,15,15,0,0,0,0,0,0,0,0
"2015-03-26 02:15:00",59883,7.9348,7.915667,80.15,79.875,273.6235,273.4739,15,15,0,0,0,0,0,0,0,0
"2015-03-26 02:30:00",59884,7.6774,7.564268,79.5,80.144,273.5777,273.5584,15,15,0,0,0,0,0,0,0,0
"2015-03-26 02:45:00",59885,7.591333,7.567733,79.648,80.142,273.8331,273.6764,11,15,4,0,0,0,0,0,0,0
"2015-03-26 03:00:00",59886,7.365733,7.3842,84.848,84.527,273.9064,273.7761,8,14,7,1,0,0,0,0,0,0
"2015-03-26 03:15:00",59887,7.1112,7.196334,83.006,82.453,273.9582,273.8178,10,14,5,1,0,0,0,0,0,0
"2015-03-26 03:30:00",59888,7.495534,7.462733,80.602,80.941,273.7303,273.7191,15,13,0,2,0,0,0,0,0,0
"2015-03-26 03:45:00",59889,7.7078,7.657934,79.955,79.726,273.6062,273.5472,15,14,0,1,0,0,0,0,0,0
"2015-03-26 04:00:00",59890,7.771266,7.68,80.844,82.949,273.3651,273.6509,15,14,0,1,0,0,0,0,0,0
"2015-03-26 04:15:00",59891,8.200534,8.155267,80.766,81.027,273.189,273.3498,15,15,0,0,0,0,0,0,0,0
"2015-03-26 04:30:00",59892,8.429934,8.414933,77.074,77.128,273.1178,273.2623,15,15,0,0,0,0,0,0,0,0
"2015-03-26 04:45:00",59893,8.619334,8.619266,76.848,76.794,273.072,273.2765,15,15,0,0,0,0,0,0,0,0
"2015-03-26 05:00:00",59894,8.732,8.728668,76.406,75.857,272.9388,273.2094,15,15,0,0,0,0,0,0,0,0
"2015-03-26 05:15:00",59895,8.764667,8.760866,77.088,77.172,273.071,273.2959,15,15,0,0,0,0,0,0,0,0
"2015-03-26 05:30:00",59896,8.763267,8.752201,76.453,76.207,272.9519,273.185,15,15,0,0,0,0,0,0,0,0
"2015-03-26 05:45:00",59897,8.687733,8.685733,77.31,77.121,273.0109,273.2043,15,15,0,0,0,0,0,0,0,0
"2015-03-26 06:00:00",59898,8.729467,8.715466,76.789,76.785,272.9916,273.1341,15,15,0,0,0,0,0,0,0,0
"2015-03-26 06:15:00",59899,8.814399,8.801467,76.75,76.746,272.9947,273.1412,15,15,0,0,0,0,0,0,0,0
"2015-03-26 06:30:00",59900,8.861333,8.844,77.736,77.707,273.0944,273.3152,15,15,0,0,0,0,0,0,0,0
"2015-03-26 06:45:00",59901,8.943666,8.930866,77.275,76.617,272.9438,273.2206,15,15,0,0,0,0,0,0,0,0
"2015-03-26 07:00:00",59902,9.013066,9.005,78.012,77.602,272.9438,273.1687,15,15,0,0,0,0,0,0,0,0
"2015-03-26 07:15:00",59903,8.980999,8.986134,78.308,78.203,273.068,273.2521,15,15,0,0,0,0,0,0,0,0
"2015-03-26 07:30:00",59904,9.033466,9.061866,82.048,81.632,351.5895,313.5604,9,9,1,1,5,5,0,0,0,0
"2015-03-26 07:45:00",59905,8.634,8.688601,88.714,88.734,508.3367,381.0187,0,0,0,0,15,15,0,0,0,0
"2015-03-26 08:00:00",59906,8.467868,8.504467,90.832,90.688,461.6872,351.1042,0,0,0,0,15,15,0,0,0,0
"2015-03-26 08:15:00",59907,8.592733,8.626734,85.766,86.216,449.2575,344.1445,0,0,0,0,15,15,0,0,0,0
"2015-03-26 08:30:00",59908,8.919934,8.954333,85.14,85.117,446.4472,339.6706,0,0,0,0,15,15,0,0,0,0
"2015-03-26 08:45:00",59909,9.103333,9.190534,85.558,85.468,434.1781,326.6414,0,0,0,0,15,15,0,0,0,0
"2015-03-26 09:00:00",59910,9.211801,9.257335,86.266,85.75,455.213,327.4371,0,0,0,0,15,15,0,0,0,0
"2015-03-26 09:15:00",59911,8.361866,8.468133,96.346,95.447,641.8472,510.7594,0,0,0,0,15,15,3.556,0,0,0
"2015-03-26 09:30:00",59912,8.6156,8.735933,98.844,98.107,588.4293,453.6979,0,0,0,0,15,15,1.27,0,0,0
"2015-03-26 09:45:00",59913,9.475133,9.5512,99.949,99.3,526.2305,428.0599,0,0,0,0,15,15,0.508,0,0,0
"2015-03-26 10:00:00",59914,9.965666,10.15593,99.824,99.228,424.7998,363.7741,0,0,0,0,15,15,0.254,0,0,0
"2015-03-26 10:15:00",59915,10.177,10.32193,99.926,99.472,424.4193,357.6254,0,0,0,0,15,15,0,0,0,0
"2015-03-26 10:30:00",59916,10.95927,11.0392,99.998,99.958,324.4996,316.1052,0,0,0,0,15,15,0,0,0,0
"2015-03-26 10:45:00",59917,12.5046,12.60027,98.906,99.232,285.2881,297.7291,0,0,5,0,10,15,0,0,0,0
"2015-03-26 11:00:00",59918,13.04673,13.173,98.539,98.882,286.7533,295.8275,0,0,1,0,14,15,0,0,0,0
"2015-03-26 11:15:00",59919,13.0554,13.2422,99.406,99.58,286.036,294.6359,0,0,0,0,15,15,0,0,0,0
"2015-03-26 11:30:00",59920,13.697,13.9138,99.47,99.607,284.9565,293.1585,0,0,3,0,12,15,0,0,0,0
"2015-03-26 11:45:00",59921,14.3954,14.635,99.734,99.808,279.6695,291.793,0,0,15,0,0,15,0,0,0,0
"2015-03-26 12:00:00",59922,16.7184,16.82307,93.322,94.289,274.3897,288.0832,6,0,9,2,0,13,0,0,0,0
"2015-03-26 12:15:00",59923,18.22593,18.37867,90.512,91.035,273.9328,282.4025,8,0,7,9,0,6,0,0,0,0
"2015-03-26 12:30:00",59924,19.28473,19.4628,88.781,88.953,273.7364,281.033,12,0,3,14,0,1,0,0,0,0
"2015-03-26 12:45:00",59925,19.58493,19.80713,88.066,88.262,273.7426,275.9902,13,0,2,15,0,0,0,0,0,0
"2015-03-26 13:00:00",59926,19.30333,19.54653,88.582,88.55,273.9593,274.2961,12,1,3,14,0,0,0,0,0,0
"2015-03-26 13:15:00",59927,19.20673,19.43867,87.886,87.932,274.6166,274.7193,6,1,9,14,0,0,0,0,0,0
"2015-03-26 13:30:00",59928,19.4816,19.70286,89.73,89.441,282.369,276.1551,6,3,6,10,3,2,0,0,0,0
"2015-03-26 13:45:00",59929,19.01233,19.20827,89.394,90.438,356.2233,284.6969,0,1,0,7,15,7,0,0,0,0
"2015-03-26 14:00:00",59930,20.24993,20.32767,84.492,84.804,287.8919,273.3427,3,15,4,0,8,0,0,0,0,0
"2015-03-26 14:15:00",59931,20.90493,21.0524,80.386,80.32,272.3944,272.9652,15,15,0,0,0,0,0,0,0,0
"2015-03-26 14:30:00",59932,20.93527,21.14107,81.703,81.882,272.4696,272.8583,15,15,0,0,0,0,0,0,0,0
"2015-03-26 14:45:00",59933,21.37127,21.62713,81.504,81.484,272.2651,272.7647,15,15,0,0,0,0,0,0,0,0
"2015-03-26 15:00:00",59934,21.37247,21.64173,77.936,78.77,272.1105,272.7311,15,15,0,0,0,0,0,0,0,0
"2015-03-26 15:15:00",59935,22.027,22.2636,74.789,75.394,272.5724,272.8502,15,15,0,0,0,0,0,0,0,0
"2015-03-26 15:30:00",59936,22.34387,22.6038,68.094,69.34,272.1552,272.6049,15,15,0,0,0,0,0,0,0,0
"2015-03-26 15:45:00",59937,23.0008,23.25233,66.546,66.762,272.1115,272.3801,15,15,0,0,0,0,0,0,0,0
"2015-03-26 16:00:00",59938,22.9054,23.19893,64.14,66.195,271.9334,272.2804,15,15,0,0,0,0,0,0,0,0
"2015-03-26 16:15:00",59939,23.51706,23.82534,63.115,64.152,271.7604,272.0494,15,15,0,0,0,0,0,0,0,0
"2015-03-26 16:30:00",59940,23.87506,24.16213,62.031,61.783,271.6983,271.9273,15,15,0,0,0,0,0,0,0,0
"2015-03-26 16:45:00",59941,23.8404,24.12373,61.097,61.177,271.5844,271.9192,15,15,0,0,0,0,0,0,0,0
"2015-03-26 17:00:00",59942,23.78987,24.1114,59.912,59.859,271.4847,271.8714,15,15,0,0,0,0,0,0,0,0
"2015-03-26 17:15:00",59943,24.332,24.60987,54.552,55.883,271.3148,271.5742,15,15,0,0,0,0,0,0,0,0
"2015-03-26 17:30:00",59944,24.2184,24.50433,49.244,48.833,271.0004,271.3138,15,15,0,0,0,0,0,0,0,0
"2015-03-26 17:45:00",59945,24.293,24.5474,55.302,55.805,270.8142,271.0177,15,15,0,0,0,0,0,0,0,0
"2015-03-26 18:00:00",59946,23.4758,23.8434,65.296,65.688,271.3514,271.3982,15,15,0,0,0,0,0,0,0,0
"2015-03-26 18:15:00",59947,23.3042,23.5866,61.947,61.878,271.5366,271.62,15,15,0,0,0,0,0,0,0,0
"2015-03-26 18:30:00",59948,23.07653,23.3386,64.761,64.74,271.5966,271.4989,15,15,0,0,0,0,0,0,0,0
"2015-03-26 18:45:00",59949,22.5432,22.86193,67.332,67.412,271.7655,271.7859,15,15,0,0,0,0,0,0,0,0
"2015-03-26 19:00:00",59950,22.31207,22.64706,68.348,68.172,271.8876,271.9171,15,15,0,0,0,0,0,0,0,0
"2015-03-26 19:15:00",59951,22.0044,22.40133,69.004,68.726,272.0647,272.0677,15,15,0,0,0,0,0,0,0,0
"2015-03-26 19:30:00",59952,21.81827,22.12934,68.34,67.949,272.1206,272.138,15,15,0,0,0,0,0,0,0,0
"2015-03-26 19:45:00",59953,21.64747,21.99073,66.574,66.3,272.0932,272.144,15,15,0,0,0,0,0,0,0,0
"2015-03-26 20:00:00",59954,21.32927,21.55527,64.785,64.55,272.0555,272.2254,15,15,0,0,0,0,0,0,0,0
"2015-03-26 20:15:00",59955,21.14733,21.33407,63.005,62.824,271.9212,272.0575,15,15,0,0,0,0,0,0,0,0
"2015-03-26 20:30:00",59956,21.06347,21.2322,61.733,61.425,271.8846,272.0291,15,15,0,0,0,0,0,0,0,0
"2015-03-26 20:45:00",59957,20.89833,21.02667,62.192,61.785,271.8225,271.9253,15,15,0,0,0,0,0,0,0,0
"2015-03-26 21:00:00",59958,20.73466,20.8962,62.904,62.306,271.8357,272.0311,15,15,0,0,0,0,0,0,0,0
"2015-03-26 21:15:00",59959,20.47387,20.69907,64.148,63.379,271.9344,272.0983,15,15,0,0,0,0,0,0,0,0
